NAME,Employee,Direct,Medicare,Medicaid,VA,state,county,noins
"Oneida County, Idaho",1452,274,121,220,64,16,71,6542.0
"Gem County, Idaho",4438,1273,760,1215,290,16,45,270.0
"Adams County, Idaho",1090,541,187,135,65,16,3,2475.0
"Jerome County, Idaho",6729,1646,576,1197,113,16,53,443.0
"Lewis County, Idaho",874,313,167,266,36,16,61,3703.0
"Owyhee County, Idaho",2652,1012,213,496,139,16,73,457.0
"Boundary County, Idaho",3206,1106,342,502,71,16,21,2077.0
"Caribou County, Idaho",2358,614,149,336,22,16,29,1501.0
"Bannock County, Idaho",29826,7419,2594,6059,863,16,5,453.0
"Bonneville County, Idaho",39219,10691,2356,5985,842,16,19,6658.0
"Canyon County, Idaho",67172,15343,4506,14618,2179,16,27,8289.0
"Latah County, Idaho",16363,6127,673,1595,600,16,57,26024.0
"Sangamon County, Illinois",80419,10403,4298,19392,1989,17,167,2261.0
"Randolph County, Illinois",11014,1382,987,3183,114,17,157,6829.0
"Ogle County, Illinois",20769,2751,839,3956,273,17,141,1189.0
"Morgan County, Illinois",12227,2376,969,3678,328,17,137,2023.0
"White County, Illinois",4530,690,326,1821,100,17,193,1094.0
"Henderson County, Illinois",2544,372,137,544,4,17,71,586.0
"McLean County, Illinois",75429,20128,3313,10831,910,17,113,349.0
"Perry County, Illinois",6645,1084,687,2461,142,17,145,5555.0
"Rock Island County, Illinois",55278,6674,2642,14289,965,17,161,664.0
"Wabash County, Illinois",4052,703,421,1275,110,17,185,6113.0
"Cumberland County, Illinois",3915,632,275,1114,63,17,35,727.0
"Jo Daviess County, Illinois",7608,1796,460,1060,124,17,85,469.0
"Lawrence County, Illinois",4387,770,438,1714,158,17,101,916.0
"Marshall County, Illinois",4364,991,251,976,90,17,123,914.0
"Christian County, Illinois",11841,1650,821,3398,233,17,21,320.0
"Jackson County, Illinois",20196,6587,1516,7439,957,17,77,1171.0
"Peoria County, Illinois",70472,9866,4307,20231,1036,17,143,3168.0
"Piatt County, Illinois",6927,1063,305,818,27,17,147,8189.0
"Stark County, Illinois",1951,385,112,458,21,17,175,539.0
"Bond County, Illinois",6119,823,510,1349,258,17,5,234.0
"Carroll County, Illinois",4896,1208,392,1207,173,17,15,666.0
"Jersey County, Illinois",8784,1259,633,2041,161,17,83,752.0
"Howard County, Maryland",148339,21729,3590,15639,5527,24,27,817.0
"Prince George's County, Maryland",374134,55521,13231,73317,16683,24,33,9161.0
"Anne Arundel County, Maryland",242166,33714,8093,33679,22890,24,3,76712.0
"Baltimore County, Maryland",348083,56688,18998,68285,4770,24,5,19617.0
"Frederick County, Maryland",115114,16507,3927,14059,4233,24,21,36225.0
"Calvert County, Maryland",41137,4528,1518,5319,4060,24,9,9383.0
"Garrett County, Maryland",9816,2114,894,3553,184,24,23,2666.0
"Kent County, Maryland",6344,1585,544,2026,119,24,29,1671.0
"Montgomery County, Maryland",439255,77467,9753,57895,12612,24,31,884.0
"Bethel Census Area, Alaska",3333,85,136,3759,101,2,50,62713.0
"North Slope Borough, Alaska",4406,348,70,601,92,2,185,2913.0
"Sitka City and Borough, Alaska",2945,611,125,444,207,2,220,1238.0
"Fairbanks North Star Borough, Alaska",33553,4827,1093,5819,10871,2,90,1043.0
"Ketchikan Gateway Borough, Alaska",5120,708,224,1378,250,2,130,7430.0
"Matanuska-Susitna Borough, Alaska",33800,4882,1834,10359,4597,2,170,1218.0
"Nome Census Area, Alaska",2309,38,79,1681,40,2,180,11545.0
"Dillingham Census Area, Alaska",1114,71,35,857,28,2,70,1584.0
"Yakutat City and Borough, Alaska",221,51,0,51,4,2,282,824.0
"Lake and Peninsula Borough, Alaska",300,42,7,213,2,2,164,115.0
"Southeast Fairbanks Census Area, Alaska",2053,234,104,668,212,2,240,392.0
"Anchorage Municipality, Alaska",111311,15204,4351,22342,17147,2,20,963.0
"Aleutians East Borough, Alaska",832,117,28,221,6,2,13,25285.0
"Valdez-Cordova Census Area, Alaska",3348,465,104,728,209,2,261,1379.0
"Kenai Peninsula Borough, Alaska",18075,2896,1615,5596,602,2,122,1278.0
"Skagway Municipality, Alaska",442,108,24,79,5,2,230,7109.0
"Prince of Wales-Hyder Census Area, Alaska",1508,258,157,748,23,2,198,197.0
"Petersburg Borough, Alaska",1065,118,25,414,31,2,195,1230.0
"Kusilvak Census Area, Alaska",1010,23,45,2083,9,2,158,258.0
"Maricopa County, Arizona",1558895,272985,73815,389842,45067,4,13,1293.0
"Graham County, Arizona",10454,1722,891,4768,110,4,9,359643.0
"Santa Cruz County, Arizona",10479,3375,1389,7976,210,4,23,1839.0
"La Paz County, Arizona",3783,539,642,2286,26,4,12,3915.0
"Mohave County, Arizona",46485,10922,8431,31792,1524,4,15,2003.0
"Coconino County, Arizona",50337,15850,2363,14846,1469,4,5,15200.0
"Yavapai County, Arizona",55759,18552,5739,23519,2913,4,25,12699.0
"Greenlee County, Arizona",4116,280,168,791,26,4,11,18399.0
"Pinal County, Arizona",123234,19821,10326,46155,5464,4,21,367.0
"Nevada County, Arkansas",2008,879,453,1120,61,5,99,27450.0
"Cross County, Arkansas",4881,1076,511,2328,150,5,37,712.0
"Dallas County, Arkansas",2123,506,278,854,87,5,39,1097.0
"Columbia County, Arkansas",6863,1783,1170,3470,56,5,27,334.0
"Saline County, Arkansas",46727,8275,2971,8752,1264,5,125,1553.0
"Van Buren County, Arkansas",3919,1026,1067,2441,243,5,141,5745.0
"Izard County, Arkansas",3128,811,606,2026,191,5,65,1370.0
"Independence County, Arkansas",11745,2080,1858,4525,253,5,63,670.0
"Logan County, Arkansas",6818,1460,1101,2684,330,5,83,2700.0
"Grant County, Arkansas",6439,1332,691,2266,361,5,53,1290.0
"Franklin County, Arkansas",4903,1356,1142,2799,186,5,47,720.0
"Pike County, Arkansas",2645,970,457,1553,105,5,109,813.0
"Jefferson County, Arkansas",20335,5542,2948,8556,631,5,69,832.0
"Montgomery County, Arkansas",2003,659,481,1295,54,5,97,3686.0
"Scott County, Arkansas",2465,515,618,1574,124,5,127,817.0
"Sebastian County, Arkansas",40602,9718,5573,13262,1793,5,131,686.0
"Crawford County, Arkansas",19676,3751,4141,8227,1042,5,33,11109.0
"Chicot County, Arkansas",2261,525,429,1751,20,5,17,4123.0
"Johnson County, Arkansas",8024,1420,1170,3284,187,5,71,862.0
"Lee County, Arkansas",1757,529,454,1435,23,5,77,2525.0
"Marion County, Iowa",14432,1873,680,2131,272,19,125,532.0
"Washington County, Iowa",8097,1662,415,1828,74,19,183,887.0
"Wright County, Iowa",4565,856,515,1033,93,19,197,1236.0
"Cass County, Iowa",4277,1218,293,1261,37,19,29,495.0
"Cherokee County, Iowa",4104,1050,305,919,42,19,35,532.0
"Crawford County, Iowa",5600,1533,294,1420,50,19,47,376.0
"Des Moines County, Iowa",14223,2174,1291,4095,311,19,57,1376.0
"Fayette County, Iowa",6552,1744,506,2051,119,19,65,1675.0
"Harrison County, Iowa",5586,1051,259,1052,39,19,85,791.0
"Kossuth County, Iowa",5197,1456,318,1272,59,19,109,427.0
"Mills County, Iowa",5740,835,331,1237,329,19,129,495.0
"Monona County, Iowa",2792,763,238,953,34,19,133,537.0
"Muscatine County, Iowa",17872,2107,945,3317,252,19,139,361.0
"Osceola County, Iowa",2074,710,94,465,41,19,143,1483.0
"Polk County, Iowa",209996,26677,8832,43109,4023,19,153,227.0
"Webster County, Iowa",12679,1820,975,4191,437,19,187,20342.0
"Story County, Iowa",49970,10026,1104,4635,829,19,169,1694.0
"Woodbury County, Iowa",38968,6382,2231,10004,1207,19,193,3977.0
"Black Hawk County, Iowa",56292,7383,3036,13140,736,19,13,5211.0
"Grundy County, Iowa",5214,956,197,648,37,19,75,5125.0
"Jones County, Iowa",7217,1593,291,1673,31,19,105,203.0
"Mitchell County, Iowa",3578,1020,181,782,23,19,131,590.0
"Montgomery County, Iowa",3708,671,303,944,80,19,137,478.0
"Sac County, Iowa",3221,1097,168,655,71,19,161,303.0
"Plymouth County, Iowa",9940,2214,338,1321,269,19,149,386.0
"Buchanan County, Iowa",8221,1445,419,1419,162,19,19,948.0
"Clinton County, Iowa",17469,2647,1236,5534,175,19,45,657.0
"Decatur County, Iowa",2391,648,172,959,20,19,53,1591.0
"Jefferson County, Iowa",5612,2424,397,2531,175,19,101,580.0
"Allamakee County, Iowa",4533,1198,235,1216,50,19,5,698.0
"Linn County, Iowa",98273,13141,3699,17775,1826,19,113,645.0
"Dallas County, Iowa",41761,5027,1030,3780,800,19,49,6973.0
"O'Brien County, Iowa",5064,1203,408,1490,102,19,141,1952.0
"Stanton County, Kansas",668,173,2,0,0,20,187,349.0
"Meade County, Kansas",1463,288,92,133,28,20,119,234.0
"Montgomery County, Kansas",10413,1963,1201,2348,248,20,125,387.0
"Pratt County, Kansas",3304,921,212,305,51,20,151,3100.0
"Rawlins County, Kansas",784,301,70,95,20,20,153,645.0
"Anderson County, Kansas",2560,657,189,320,59,20,3,161.0
"Ellsworth County, Kansas",2054,440,136,220,84,20,53,663.0
"Geary County, Kansas",6560,1420,515,1009,6731,20,61,240.0
"Ford County, Kansas",12799,1873,422,937,156,20,57,1423.0
"Russell County, Kansas",2127,690,325,414,26,20,167,4058.0
"Marshall County, Kansas",3613,728,238,390,52,20,117,646.0
"Allen County, Kansas",4603,904,467,946,69,20,1,486.0
"Cheyenne County, Kansas",799,292,72,84,6,20,23,469.0
"Cowley County, Kansas",12719,2364,951,1968,456,20,35,179.0
"Elk County, Kansas",656,143,136,195,36,20,49,2551.0
"Franklin County, Kansas",10962,1729,620,1194,295,20,59,188.0
"Hodgeman County, Kansas",631,212,39,49,5,20,83,1408.0
"Jewell County, Kansas",864,261,107,96,7,20,89,140.0
"Rice County, Kansas",3837,677,236,332,86,20,159,187.0
"Stafford County, Kansas",1426,347,108,188,8,20,185,567.0
"Osage County, Kansas",5564,1027,606,999,252,20,139,393.0
"Coffey County, Kansas",3179,574,172,408,149,20,31,1184.0
"Crawford County, Kansas",14714,3074,1155,2398,551,20,37,573.0
"Greenwood County, Kansas",2012,556,188,270,67,20,73,3419.0
"Carroll County, Maryland",77150,10993,2962,9663,2046,24,13,398.0
"Queen Anne's County, Maryland",20488,3843,764,3059,749,24,35,4219.0
"St. Mary's County, Maryland",46604,4824,1998,8732,7636,24,37,2140.0
"Charles County, Maryland",71316,9441,2328,10280,8568,24,17,3972.0
"Dorchester County, Maryland",10541,1639,962,4940,203,24,19,4420.0
"Washington County, Maryland",54956,8060,4565,15701,1441,24,43,1358.0
"Wicomico County, Maryland",36051,6471,2403,14075,1154,24,45,6283.0
"Cecil County, Maryland",43053,5941,2513,10327,1236,24,15,5684.0
"Caroline County, Maryland",11128,2291,776,4923,335,24,11,3687.0
"Suffolk County, Massachusetts",346860,69704,14113,134667,2489,25,25,1611.0
"Dukes County, Massachusetts",5379,2041,245,2050,0,25,7,27612.0
"Middlesex County, Massachusetts",753097,114891,23812,144974,6943,25,17,813.0
"Bristol County, Massachusetts",224914,31152,15650,86178,3042,25,5,33448.0
"Hampden County, Massachusetts",167177,21165,13624,89295,2722,25,13,13508.0
"Essex County, Massachusetts",306998,53610,16639,110227,2614,25,9,12755.0
"Franklin County, Massachusetts",27253,4733,2755,11069,388,25,11,20679.0
"Worcester County, Massachusetts",344144,47708,18018,111285,3943,25,27,1297.0
"Hampshire County, Massachusetts",74081,13787,3249,17502,903,25,15,17946.0
"Chippewa County, Michigan",12277,2099,1428,4889,611,26,33,2863.0
"Monroe County, Michigan",64497,7132,3814,13052,807,26,115,1987.0
"Oakland County, Michigan",556647,96579,25415,82806,4014,26,125,5362.0
"Hillsdale County, Michigan",16221,2496,1685,5321,201,26,59,47052.0
"Muskegon County, Michigan",61133,8358,7165,22974,1156,26,121,2327.0
"Leelanau County, Michigan",6746,2501,403,1615,50,26,89,7270.0
"Lapeer County, Michigan",34802,5220,2323,8125,496,26,87,926.0
"Sanilac County, Michigan",13295,2788,1522,4859,166,26,151,5055.0
"Keweenaw County, Michigan",522,173,69,175,29,26,83,2500.0
"Ontonagon County, Michigan",1498,414,275,636,72,26,131,149.0
"Ottawa County, Michigan",129713,19128,4485,15845,1198,26,139,344.0
"Alcona County, Michigan",2542,658,543,1508,169,26,1,9099.0
"Ionia County, Michigan",24612,3125,1600,6370,256,26,67,454.0
"Kalkaska County, Michigan",5425,1043,746,2498,156,26,79,3159.0
"Berrien County, Michigan",53430,10542,4790,18017,640,26,21,1397.0
"Ogemaw County, Michigan",5812,1141,1238,3442,218,26,129,8740.0
"Wexford County, Michigan",10179,2367,1472,4854,369,26,165,1061.0
"Crawford County, Michigan",4247,794,798,2026,223,26,39,1891.0
"Dickinson County, Michigan",9095,2161,718,2321,226,26,43,655.0
"Huron County, Michigan",10308,2484,1059,3263,262,26,63,875.0
"Ingham County, Michigan",123308,21593,7602,31894,1450,26,65,1536.0
"Mason County, Michigan",9983,1812,981,3378,149,26,105,13997.0
"Menominee County, Michigan",8219,1601,762,2415,211,26,109,1534.0
"Missaukee County, Michigan",4442,1044,702,1816,140,26,113,869.0
"St. Joseph County, Michigan",21474,3366,1828,6436,309,26,149,979.0
"Van Buren County, Michigan",25364,4452,2178,9114,474,26,159,3939.0
"Arenac County, Michigan",4610,842,845,2319,122,26,11,5192.0
"Barry County, Michigan",25924,3556,1754,4065,310,26,15,823.0
"Iron County, Michigan",2978,962,457,1356,172,26,71,2124.0
"Benzie County, Michigan",5869,1539,636,1643,194,26,19,598.0
"Schoolcraft County, Michigan",2217,523,359,1328,107,26,153,834.0
"Wayne County, Michigan",592883,83044,59445,301142,6107,26,163,360.0
"Grand Traverse County, Michigan",34446,8189,1952,7840,1101,26,55,95499.0
"Mackinac County, Michigan",3354,625,471,1054,191,26,97,4802.0
"Genesee County, Michigan",139305,19527,15575,67242,2180,26,49,947.0
"Labette County, Kansas",7352,851,606,1402,181,20,99,19561.0
"Sedgwick County, Kansas",196267,33082,11927,26340,8132,20,173,1686.0
"Republic County, Kansas",1676,467,56,173,37,20,157,45488.0
"Graham County, Kansas",832,282,116,114,14,20,65,173.0
"Douglas County, Kansas",56781,13263,1934,5081,2139,20,45,174.0
"Sheridan County, Kansas",744,372,33,77,6,20,179,7412.0
"Gray County, Kansas",1975,582,49,96,11,20,69,187.0
"Todd County, South Dakota",987,108,445,1125,5,46,121,602.0
"Oglala Lakota County, South Dakota",1370,94,330,2005,0,46,102,2483.0
"Klickitat County, Washington",6327,1366,693,3220,413,53,39,4196.0
"Grays Harbor County, Washington",20790,3918,3105,9079,635,53,27,1329.0
"Wahkiakum County, Washington",1211,205,124,575,33,53,69,4436.0
"Grant County, Washington",25482,4524,2011,12831,589,53,25,168.0
"Snohomish County, Washington",352560,49572,13865,59556,10715,53,61,10797.0
"Summers County, West Virginia",3355,427,791,2333,192,54,89,40982.0
"Greenbrier County, West Virginia",10357,1893,1392,6023,641,54,25,375.0
"Mineral County, West Virginia",10493,812,805,2728,288,54,57,1697.0
"Lewis County, West Virginia",4767,588,538,2782,104,54,41,1542.0
"Pocahontas County, West Virginia",2456,407,371,1274,50,54,75,939.0
"Randolph County, West Virginia",8403,1022,1250,4197,292,54,83,498.0
"Wirt County, West Virginia",2081,182,290,786,29,54,105,1765.0
"Clay County, West Virginia",2312,289,464,2101,60,54,15,301.0
"Monongalia County, West Virginia",50155,8659,2295,10161,1152,54,61,293.0
"Wetzel County, West Virginia",5054,606,701,2293,41,54,103,4333.0
"Kanawha County, West Virginia",64361,6867,8318,25823,1301,54,39,812.0
"Preston County, West Virginia",11317,1287,997,3671,310,54,77,9578.0
"Ritchie County, West Virginia",2978,317,380,1389,93,54,85,1741.0
"Lincoln County, West Virginia",6331,468,1167,4107,37,54,43,724.0
"Braxton County, West Virginia",4372,500,456,2005,94,54,7,1119.0
"Boone County, West Virginia",6473,454,1602,4819,80,54,5,741.0
"Wyoming County, West Virginia",6328,365,1738,4211,36,54,109,1139.0
"Dunn County, Wisconsin",18750,4383,902,3553,498,55,33,949.0
"Grant County, Wisconsin",21218,4311,954,3184,249,55,43,2009.0
"Sheboygan County, Wisconsin",50162,7268,1987,7101,596,55,117,2181.0
"Menominee County, Wisconsin",836,122,129,657,7,55,78,3835.0
"Buffalo County, Wisconsin",5033,1062,348,875,58,55,11,741.0
"La Crosse County, Wisconsin",54987,7722,2488,7794,1104,55,63,564.0
"Marathon County, Wisconsin",57007,9499,2698,8544,791,55,73,4171.0
"Trempealeau County, Wisconsin",12031,1621,567,1595,187,55,121,6012.0
"Dodge County, Wisconsin",36791,6239,1811,6101,348,55,27,1439.0
"Vilas County, Wisconsin",5447,2526,459,2400,157,55,125,2763.0
"Manitowoc County, Wisconsin",33595,4844,1771,5604,509,55,71,1154.0
"Burnett County, Wisconsin",4659,1113,502,1611,178,55,13,2882.0
"Door County, Wisconsin",9364,3116,799,1384,255,55,29,880.0
"Fond du Lac County, Wisconsin",45217,6400,1966,6499,367,55,39,965.0
"Pepin County, Wisconsin",2600,614,198,444,67,55,91,3339.0
"Richland County, Wisconsin",5958,1207,426,1613,92,55,103,392.0
"Waushara County, Wisconsin",8013,1532,725,1879,143,55,137,973.0
"Lafayette County, Wisconsin",5993,1328,378,1168,58,55,65,1305.0
"Pierce County, Wisconsin",19789,3114,747,2264,344,55,93,1055.0
"Calumet County, Wisconsin",23996,2879,910,2096,359,55,15,1507.0
"Kenosha County, Wisconsin",69969,10332,4328,13932,1772,55,59,1415.0
"Johnson County, Wyoming",2697,804,82,343,20,56,19,9360.0
"Wallace County, Kansas",473,223,26,19,10,20,199,813.0
"Chase County, Kansas",893,129,52,106,24,20,17,89.0
"Stevens County, Kansas",1940,347,35,159,25,20,189,212.0
"Smith County, Kansas",1110,414,71,129,35,20,183,738.0
"Grant County, Kansas",2505,414,29,145,138,20,67,244.0
"Antrim County, Michigan",6895,2024,661,2409,260,26,9,929.0
"Houghton County, Michigan",12444,3077,834,4313,473,26,61,1207.0
"Livingston County, Michigan",87515,12540,3698,10597,840,26,93,2159.0
"Iosco County, Michigan",6858,1414,1430,3820,257,26,69,6192.0
"Lake County, Michigan",2857,573,713,2254,88,26,85,1399.0
"Manistee County, Michigan",7563,1692,913,2752,156,26,101,557.0
"Jackson County, Kansas",4948,1181,522,747,204,20,85,1126.0
"Kingman County, Kansas",2773,736,157,233,108,20,95,545.0
"Logan County, Kansas",902,299,53,133,33,20,109,334.0
"Nemaha County, Kansas",3617,1183,168,343,72,20,131,169.0
"Pottawatomie County, Kansas",9484,1744,554,751,667,20,149,379.0
"Wyandotte County, Kansas",52597,8222,4660,11346,1290,20,209,979.0
"Cherokee County, Kansas",6576,1151,881,1781,186,20,21,24926.0
"Butler County, Kansas",25921,4439,1204,2469,1194,20,15,1766.0
"Clay County, Kansas",2576,475,234,407,352,20,27,3904.0
"Lincoln County, Kansas",914,276,91,108,58,20,105,503.0
"Saline County, Kansas",20685,3927,1655,2592,1245,20,169,241.0
"Sumner County, Kansas",8526,1471,604,1200,333,20,191,4189.0
"Trego County, Kansas",1109,388,72,75,31,20,195,1548.0
"Wabaunsee County, Kansas",2648,494,73,196,228,20,197,184.0
"Wilson County, Kansas",2865,663,436,520,50,20,205,293.0
"Mitchell County, Kansas",1892,681,152,317,44,20,123,551.0
"Osborne County, Kansas",1143,416,74,140,11,20,141,433.0
"Atchison County, Kansas",6595,1149,472,809,209,20,5,260.0
"Finney County, Kansas",14320,2546,557,1168,89,20,55,1007.0
"Hamilton County, Kansas",816,346,59,123,3,20,75,3458.0
"Leavenworth County, Kansas",28640,4640,1667,3209,7483,20,103,358.0
"Washington County, Kansas",1872,693,116,208,25,20,201,3007.0
"Wichita County, Kansas",708,223,49,97,38,20,203,197.0
"Morton County, Kansas",855,207,58,113,19,20,129,133.0
"Norton County, Kansas",1724,549,106,183,9,20,137,243.0
"Barton County, Kansas",8867,2234,742,1370,111,20,9,272.0
"Cloud County, Kansas",2959,943,224,379,78,20,29,2544.0
"Edwards County, Kansas",1051,293,99,84,9,20,47,736.0
"Lane County, Kansas",563,184,18,60,0,20,101,169.0
"Rush County, Kansas",1060,296,81,79,38,20,165,145.0
"Marion County, Kansas",4581,853,262,343,62,20,115,140.0
"Neosho County, Kansas",5637,1100,427,719,144,20,133,612.0
